@relation sine1g

@attribute X numeric
@attribute Y numeric
@attribute C {FALSE,TRUE}

@data
0.602134,0.711456,TRUE
0.764154,0.680783,TRUE
0.821595,0.939849,TRUE
0.248994,0.098747,FALSE
0.775553,0.841709,TRUE
0.335666,0.287529,TRUE
0.611239,0.593633,FALSE
0.523266,0.17452,FALSE
0.12277,0.154265,TRUE
0.51,0.277834,FALSE
0.886433,0.833152,TRUE
0.179345,0.02398,FALSE
0.100283,0.183505,TRUE
0.09691,0.043068,FALSE
0.10155,0.49322,TRUE
0.296487,0.251767,FALSE
0.895309,0.92517,FALSE
0.856013,0.266228,FALSE
0.29514,0.661788,TRUE
0.745472,0.585409,FALSE
0.956828,0.858902,TRUE
0.34754,0.036356,FALSE
0.68654,0.944178,TRUE
0.473922,0.041092,FALSE
0.069943,0.905773,TRUE
0.998957,0.583951,FALSE
0.661572,0.682118,TRUE
0.393551,0.321206,FALSE
0.778281,0.779108,TRUE
0.689229,0.016046,FALSE
0.875334,0.979963,TRUE
0.344399,0.137239,FALSE
0.712879,0.901005,TRUE
0.042185,0.026851,FALSE
0.900222,0.904205,FALSE
0.923015,0.405309,FALSE
0.592057,0.658745,TRUE
0.011692,0.010705,FALSE
0.100168,0.185227,TRUE
0.055691,0.003213,FALSE
0.390197,0.760358,TRUE
0.008797,0.001164,FALSE
0.622015,0.835391,TRUE
0.420634,0.145604,FALSE
0.298604,0.367299,TRUE
0.954897,0.583596,FALSE
0.007073,0.407401,TRUE
0.713879,0.448532,FALSE
0.343176,0.96928,TRUE
0.034384,0.004508,FALSE
0.197431,0.733,TRUE
0.719054,0.558364,FALSE
0.268006,0.390637,TRUE
0.207778,0.03714,FALSE
0.570612,0.776617,TRUE
0.546948,0.171138,FALSE
0.715685,0.703876,TRUE
0.80673,0.52439,FALSE
0.971322,0.900416,TRUE
0.320702,0.092365,TRUE
0.537666,0.931871,TRUE
0.502471,0.374839,FALSE
0.607719,0.765245,FALSE
0.983915,0.137433,FALSE
0.550603,0.531459,TRUE
0.382886,0.015651,FALSE
0.965082,0.997803,FALSE
0.531106,0.165657,FALSE
0.136632,0.540497,TRUE
0.930621,0.188837,FALSE
0.384327,0.941062,TRUE
0.494665,0.15839,FALSE
0.714894,0.833455,TRUE
0.593834,0.522994,FALSE
0.30984,0.964948,TRUE
0.545296,0.206398,FALSE
0.693373,0.655102,FALSE
0.890503,0.504751,FALSE
0.388324,0.777701,TRUE
0.999758,0.269383,FALSE
0.599035,0.792141,TRUE
0.873671,0.627866,FALSE
0.661784,0.702224,TRUE
0.019959,0.00638,FALSE
0.03057,0.968175,TRUE
0.531247,0.35035,FALSE
0.189498,0.752918,TRUE
0.799546,0.285441,FALSE
0.304553,0.921848,TRUE
0.830776,0.729973,TRUE
0.302929,0.420669,TRUE
0.180279,0.0451,FALSE
0.146812,0.714979,TRUE
0.922716,0.584606,FALSE
0.13903,0.389217,TRUE
0.047624,0.011089,FALSE
0.214026,0.700989,TRUE
0.58714,0.446915,FALSE
0.190175,0.913868,TRUE
0.794476,0.70266,FALSE
0.339178,0.713843,TRUE
0.569937,0.26668,FALSE
0.105592,0.650883,TRUE
0.182572,0.086484,FALSE
0.514539,0.521685,TRUE
0.906183,0.266276,FALSE
0.70827,0.685741,TRUE
0.532855,0.49248,FALSE
0.059397,0.223955,TRUE
0.07956,0.00126,TRUE
0.823325,0.887356,TRUE
0.04323,0.022342,FALSE
0.119523,0.214338,TRUE
0.54944,0.513641,FALSE
0.505332,0.69169,TRUE
0.360727,0.094609,FALSE
0.538632,0.934143,TRUE
0.337574,0.053819,FALSE
0.143406,0.178033,TRUE
0.39134,0.11029,FALSE
0.542899,0.629453,TRUE
0.167282,0.018088,FALSE
0.275557,0.697474,TRUE
0.296523,0.28193,FALSE
0.734757,0.687665,TRUE
0.696353,0.201723,FALSE
0.68531,0.81587,TRUE
0.485536,0.444442,FALSE
0.098092,0.909636,TRUE
0.069013,0.000707,FALSE
0.700227,0.701458,TRUE
0.008761,0.003179,FALSE
0.775023,0.765343,TRUE
0.06836,0.060662,FALSE
0.507573,0.533906,TRUE
0.502267,0.358885,FALSE
0.076369,0.148244,TRUE
0.821162,0.12213,FALSE
0.457028,0.971306,TRUE
0.759842,0.004113,FALSE
0.775171,0.988743,TRUE
0.080337,0.038021,FALSE
0.529452,0.992874,TRUE
0.444221,0.364814,FALSE
0.163431,0.329833,TRUE
0.511111,0.302867,FALSE
0.519341,0.685167,TRUE
0.983392,0.099593,FALSE
0.797982,0.970581,TRUE
0.724219,0.37272,FALSE
0.476873,0.578659,TRUE
0.861565,0.711775,FALSE
0.719213,0.765998,TRUE
0.359583,0.089076,FALSE
0.073537,0.354619,TRUE
0.704468,0.21611,FALSE
0.606519,0.741522,TRUE
0.714706,0.515472,FALSE
0.145962,0.345304,TRUE
0.048912,0.04316,FALSE
0.397759,0.505712,TRUE
0.482499,0.279227,FALSE
0.393285,0.405723,TRUE
0.591423,0.448134,FALSE
0.829558,0.99395,TRUE
0.917892,0.577694,FALSE
0.683259,0.675327,TRUE
0.303083,0.286723,FALSE
0.887146,0.841116,TRUE
0.31919,0.167779,FALSE
0.163536,0.562109,TRUE
0.195599,0.017273,FALSE
0.030871,0.406555,TRUE
0.74798,0.069219,FALSE
0.302279,0.67796,TRUE
0.18131,0.100042,FALSE
0.62256,0.763885,TRUE
0.481974,0.381727,FALSE
0.321406,0.329309,TRUE
0.112008,0.027293,FALSE
0.486945,0.560508,TRUE
0.564092,0.373288,FALSE
0.38271,0.604048,TRUE
0.292187,0.05015,FALSE
0.852486,0.902369,TRUE
0.549589,0.19851,FALSE
0.226655,0.262089,TRUE
0.360285,0.027892,FALSE
0.121553,0.510417,TRUE
0.211711,0.005289,FALSE
0.783372,0.850615,TRUE
0.695166,0.22171,FALSE
0.380551,0.900118,TRUE
0.347471,0.103838,FALSE
0.462623,0.671195,TRUE
0.808051,0.673587,FALSE
0.714098,0.986638,TRUE
0.557852,0.326612,FALSE
0.797051,0.737132,TRUE
0.918059,0.72747,FALSE
0.171401,0.980393,TRUE
0.475212,0.353127,FALSE
0.327558,0.407096,TRUE
0.800287,0.559184,FALSE
0.53128,0.811597,TRUE
0.959353,0.188363,FALSE
0.559553,0.839494,TRUE
0.55352,0.091097,FALSE
0.080105,0.218301,TRUE
0.696981,0.146912,FALSE
0.163542,0.884078,TRUE
0.8701,0.416779,FALSE
0.093132,0.675475,TRUE
0.124785,0.113225,FALSE
0.49569,0.726999,TRUE
0.570509,0.256341,FALSE
0.77344,0.978931,TRUE
0.477663,0.259728,FALSE
0.487332,0.631779,TRUE
0.876209,0.438662,FALSE
0.64017,0.648343,TRUE
0.775909,0.036726,FALSE
0.762998,0.967516,TRUE
0.431137,0.182763,FALSE
0.679917,0.936162,TRUE
0.695348,0.390831,FALSE
0.369177,0.458658,TRUE
0.826346,0.651395,FALSE
0.227055,0.309609,TRUE
0.640803,0.082696,FALSE
0.733664,0.707107,TRUE
0.774772,0.527902,FALSE
0.330494,0.759541,TRUE
0.018239,0.009852,FALSE
0.900691,0.970471,TRUE
0.000449,0.000055,FALSE
0.947503,0.940311,TRUE
0.418541,0.346754,FALSE
0.4526,0.950463,TRUE
0.089999,0.080293,FALSE
0.279299,0.348321,TRUE
0.5039,0.065867,FALSE
0.458429,0.537933,TRUE
0.559237,0.224145,FALSE
0.084814,0.917825,TRUE
0.468442,0.241553,FALSE
0.131973,0.600567,TRUE
0.807897,0.379583,FALSE
0.602426,0.683851,TRUE
0.744892,0.49187,FALSE
0.167093,0.663834,TRUE
0.07401,0.032617,FALSE
0.867847,0.813966,TRUE
0.012049,0.007527,FALSE
0.263393,0.496806,TRUE
0.477049,0.182393,FALSE
0.373822,0.995068,TRUE
0.158309,0.157282,FALSE
0.570764,0.905571,TRUE
0.619428,0.533523,FALSE
0.208523,0.378026,TRUE
0.538908,0.068979,FALSE
0.460425,0.951207,TRUE
0.986942,0.591798,FALSE
0.154915,0.469763,TRUE
0.088182,0.007271,FALSE
0.618416,0.781554,TRUE
0.18046,0.177747,FALSE
0.866199,0.803296,TRUE
0.472776,0.414264,FALSE
0.853789,0.94692,TRUE
0.85204,0.155566,FALSE
0.436962,0.938743,TRUE
0.558924,0.528406,FALSE
0.879648,0.79228,TRUE
0.312259,0.307193,FALSE
0.482658,0.82608,TRUE
0.794649,0.310336,FALSE
0.695178,0.797518,TRUE
0.314761,0.07622,FALSE
0.567006,0.773126,TRUE
0.076579,0.019329,FALSE
0.659488,0.616576,TRUE
0.636958,0.106837,FALSE
0.79614,0.900766,TRUE
0.052067,0.048106,FALSE
0.362289,0.726276,TRUE
0.300726,0.016594,FALSE
0.909184,0.92849,TRUE
0.156108,0.147174,FALSE
0.922979,0.828671,TRUE
0.269513,0.126629,FALSE
0.743554,0.982843,TRUE
0.079456,0.048742,FALSE
0.554754,0.574967,TRUE
0.389185,0.201992,FALSE
0.170895,0.542155,TRUE
0.864024,0.497333,FALSE
0.516951,0.671744,TRUE
0.108442,0.084163,FALSE
0.15005,0.681426,TRUE
0.060345,0.022045,FALSE
0.843978,0.868839,TRUE
0.293354,0.28452,FALSE
0.444256,0.928769,TRUE
0.723184,0.339989,FALSE
0.339171,0.6929,TRUE
0.529009,0.120554,FALSE
0.313583,0.482689,TRUE
0.877539,0.688428,FALSE
0.163165,0.903839,TRUE
0.95461,0.136696,FALSE
0.306716,0.45048,TRUE
0.168926,0.096203,FALSE
0.052208,0.644775,TRUE
0.034819,0.030915,FALSE
0.40974,0.585264,TRUE
0.187539,0.122843,FALSE
0.991121,0.954552,TRUE
0.011622,0.011445,FALSE
0.877222,0.821017,TRUE
0.301837,0.281252,FALSE
0.997837,0.873366,TRUE
0.034341,0.009238,FALSE
0.573486,0.703203,TRUE
0.664014,0.535861,FALSE
0.115825,0.897969,TRUE
0.17047,0.165654,FALSE
0.757909,0.819144,TRUE
0.654681,0.367737,FALSE
0.405255,0.522532,TRUE
0.951612,0.586268,FALSE
0.666951,0.906351,TRUE
0.730232,0.656114,FALSE
0.633162,0.640844,TRUE
0.530343,0.222871,FALSE
0.232774,0.521027,TRUE
0.320681,0.111028,FALSE
0.488315,0.57285,TRUE
0.910228,0.325732,FALSE
0.108496,0.645167,TRUE
0.729341,0.347518,FALSE
0.764784,0.813898,TRUE
0.09564,0.092966,FALSE
0.115522,0.893057,TRUE
0.965422,0.367565,FALSE
0.508387,0.594299,TRUE
0.831168,0.046569,FALSE
0.673475,0.75571,TRUE
0.283594,0.058466,FALSE
0.923906,0.922603,TRUE
0.151315,0.044627,FALSE
0.243626,0.930441,TRUE
0.742578,0.467346,FALSE
0.713075,0.835535,TRUE
0.964076,0.552647,FALSE
0.104333,0.878269,TRUE
0.073983,0.059705,FALSE
0.925853,0.8768,TRUE
0.556689,0.100521,FALSE
0.358938,0.3549,TRUE
0.747684,0.322579,FALSE
0.899597,0.983041,TRUE
0.898442,0.729469,FALSE
0.23886,0.79524,TRUE
0.01356,0.003807,FALSE
0.835542,0.803193,TRUE
0.445052,0.13687,FALSE
0.866631,0.770745,TRUE
0.272371,0.132272,FALSE
0.247365,0.909137,TRUE
0.389478,0.016829,FALSE
0.03654,0.363397,TRUE
0.139102,0.00347,FALSE
0.819201,0.846755,TRUE
0.5015,0.12351,FALSE
0.851542,0.839131,TRUE
0.271202,0.240541,FALSE
0.109015,0.192764,TRUE
0.926722,0.267071,FALSE
0.938584,0.947001,TRUE
0.995215,0.659099,FALSE
0.834276,0.769523,TRUE
0.364817,0.233513,FALSE
0.933991,0.980411,TRUE
0.375187,0.036494,FALSE
0.949372,0.838951,TRUE
0.988885,0.6852,FALSE
0.049194,0.57892,TRUE
0.329835,0.101235,FALSE
0.165716,0.261331,TRUE
0.874975,0.469648,FALSE
0.215378,0.784689,TRUE
0.189433,0.075045,FALSE
0.875115,0.885844,TRUE
0.50334,0.229148,FALSE
0.711227,0.941519,TRUE
0.432594,0.112354,FALSE
0.700181,0.876509,TRUE
0.534292,0.403047,FALSE
0.620204,0.662926,TRUE
0.315365,0.281375,FALSE
0.719065,0.845079,TRUE
0.140821,0.023722,FALSE
0.919115,0.860955,TRUE
0.058784,0.015308,FALSE
0.110986,0.952498,TRUE
0.843002,0.627474,FALSE
0.464586,0.644748,TRUE
0.96593,0.188307,FALSE
0.040847,0.471245,TRUE
0.478168,0.076689,FALSE
0.477468,0.878004,TRUE
0.6869,0.167539,FALSE
0.536125,0.901695,TRUE
0.361779,0.287951,FALSE
0.834452,0.745996,TRUE
0.887184,0.472332,FALSE
0.448205,0.754681,TRUE
0.394427,0.026716,FALSE
0.089064,0.170765,TRUE
0.99265,0.36827,FALSE
0.368173,0.488764,TRUE
0.677383,0.022561,FALSE
0.254754,0.374461,TRUE
0.549718,0.039383,FALSE
0.325335,0.798448,TRUE
0.447317,0.234329,FALSE
0.157083,0.634321,TRUE
0.288016,0.138356,FALSE
0.42851,0.589537,TRUE
0.963605,0.44286,FALSE
0.349009,0.581672,TRUE
0.604813,0.370905,FALSE
0.350641,0.937111,TRUE
0.411398,0.132392,FALSE
0.171855,0.780274,TRUE
0.333536,0.077631,FALSE
0.269034,0.928055,TRUE
0.831596,0.11117,FALSE
0.241322,0.594208,TRUE
0.29047,0.213423,FALSE
0.335414,0.727239,TRUE
0.685714,0.115649,FALSE
0.256584,0.567399,TRUE
0.538489,0.228907,FALSE
0.190112,0.859609,TRUE
0.968722,0.096455,FALSE
0.997131,0.980227,TRUE
0.531185,0.396066,FALSE
0.952646,0.919936,TRUE
0.851576,0.458449,FALSE
0.87524,0.834773,TRUE
0.041832,0.010652,FALSE
0.591342,0.565328,TRUE
0.536159,0.366764,FALSE
0.266044,0.312496,TRUE
0.608977,0.158011,FALSE
0.335307,0.77927,TRUE
0.440046,0.196057,FALSE
0.202202,0.528098,TRUE
0.75979,0.31094,FALSE
0.060247,0.223039,TRUE
0.414022,0.356473,FALSE
0.608375,0.910495,TRUE
0.440461,0.015891,FALSE
0.556702,0.633661,TRUE
0.285825,0.235069,FALSE
0.897466,0.845485,TRUE
0.438125,0.251215,FALSE
0.402435,0.820196,TRUE
0.668522,0.311453,FALSE
0.470988,0.829149,TRUE
0.708391,0.57686,FALSE
0.623698,0.994683,TRUE
0.566838,0.131695,FALSE
0.198264,0.665517,TRUE
0.136391,0.037155,FALSE
0.41929,0.424774,TRUE
0.766038,0.548067,FALSE
0.186327,0.933249,TRUE
0.600057,0.327512,FALSE
0.850565,0.991075,TRUE
0.10902,0.004231,FALSE
0.986926,0.88489,TRUE
0.122524,0.085117,FALSE
0.51409,0.800811,TRUE
0.809433,0.23329,FALSE
0.422933,0.872507,TRUE
0.772804,0.661461,FALSE
0.704983,0.913975,TRUE
0.898968,0.423122,FALSE
0.695995,0.95513,TRUE
0.387785,0.140255,FALSE
0.17182,0.483157,TRUE
0.977893,0.554825,FALSE
0.491871,0.860277,TRUE
0.963878,0.53874,FALSE
0.633802,0.937126,TRUE
0.065317,0.034371,FALSE
0.651604,0.78217,TRUE
0.05988,0.008499,FALSE
0.289156,0.404258,TRUE
0.656387,0.200079,FALSE
0.117471,0.141302,TRUE
0.588648,0.034359,FALSE
0.965673,0.836873,TRUE
0.89751,0.739005,FALSE
0.840001,0.772083,TRUE
0.901747,0.140058,FALSE
0.27497,0.417761,TRUE
0.087917,0.002215,FALSE
0.155847,0.573731,TRUE
0.434352,0.028312,FALSE
0.126561,0.501232,TRUE
0.485544,0.085798,FALSE
0.836042,0.936338,TRUE
0.469706,0.169647,FALSE
0.980395,0.986266,TRUE
0.991626,0.584529,FALSE
0.007301,0.088455,TRUE
0.764712,0.362708,FALSE
0.07622,0.787341,TRUE
0.783252,0.189661,FALSE
0.196012,0.202396,TRUE
0.72154,0.137554,FALSE
0.132688,0.133829,TRUE
0.752794,0.476268,FALSE
0.831154,0.798827,TRUE
0.797507,0.022394,FALSE
0.117163,0.256739,TRUE
0.259312,0.070218,FALSE
0.067631,0.260572,TRUE
0.667884,0.431508,FALSE
0.542888,0.732796,TRUE
0.393816,0.240675,FALSE
0.624064,0.796058,TRUE
0.229559,0.127934,FALSE
0.161044,0.615303,TRUE
0.37585,0.132866,FALSE
0.988698,0.891191,TRUE
0.015983,0.007458,FALSE
0.010069,0.879052,TRUE
0.262962,0.097362,FALSE
0.600912,0.754854,TRUE
0.046905,0.044469,FALSE
0.392061,0.711675,TRUE
0.748483,0.169261,FALSE
0.244844,0.882655,TRUE
0.15251,0.000298,FALSE
0.991006,0.905693,TRUE
0.586062,0.235821,FALSE
0.375502,0.869945,TRUE
0.228691,0.183925,FALSE
0.95618,0.887675,TRUE
0.176736,0.108741,FALSE
0.762803,0.937093,TRUE
0.252796,0.117126,FALSE
0.247014,0.340935,TRUE
0.391739,0.376977,FALSE
0.564229,0.953913,TRUE
0.16694,0.04093,FALSE
0.842445,0.749169,TRUE
0.701464,0.346283,FALSE
0.316431,0.633645,TRUE
0.939885,0.417959,FALSE
0.819283,0.825224,TRUE
0.436916,0.096359,FALSE
0.833831,0.861375,TRUE
0.733819,0.175897,FALSE
0.922594,0.861827,TRUE
0.519056,0.052404,FALSE
0.279621,0.284169,TRUE
0.534143,0.291962,FALSE
0.270962,0.558151,TRUE
0.730596,0.541213,FALSE
0.750714,0.863625,TRUE
0.140626,0.04106,FALSE
0.901223,0.937297,TRUE
0.36281,0.049179,FALSE
0.260867,0.795937,TRUE
0.240411,0.036542,FALSE
0.877464,0.900752,TRUE
0.475055,0.429669,FALSE
0.246425,0.604053,TRUE
0.205125,0.058629,FALSE
0.303898,0.851923,TRUE
0.137,0.027042,FALSE
0.151689,0.228029,TRUE
0.26008,0.009731,FALSE
0.877707,0.783435,TRUE
0.817973,0.440368,FALSE
0.330306,0.388371,TRUE
0.497118,0.279899,FALSE
0.930042,0.802387,TRUE
0.378519,0.139872,FALSE
0.795401,0.842576,TRUE
0.200552,0.083896,FALSE
0.472747,0.528948,TRUE
0.110738,0.0398,FALSE
0.976107,0.965754,TRUE
0.280611,0.217262,FALSE
0.045804,0.251975,TRUE
0.670769,0.618053,FALSE
0.544846,0.97307,TRUE
0.421599,0.230994,FALSE
0.87108,0.818666,TRUE
0.885154,0.401088,FALSE
0.391616,0.856965,TRUE
0.925499,0.51158,FALSE
0.815955,0.822789,TRUE
0.078609,0.052544,FALSE
0.314475,0.847265,TRUE
0.078844,0.067354,FALSE
0.684587,0.647319,TRUE
0.675731,0.580426,FALSE
0.767238,0.790597,TRUE
0.600767,0.13564,FALSE
0.393783,0.576503,TRUE
0.906935,0.60458,FALSE
0.840093,0.991446,TRUE
0.679591,0.540257,FALSE
0.602317,0.864312,TRUE
0.325992,0.07532,FALSE
0.852039,0.876346,TRUE
0.723335,0.199306,FALSE
0.942894,0.880842,TRUE
0.163794,0.098264,FALSE
0.393675,0.410366,TRUE
0.241372,0.218322,FALSE
0.86907,0.854795,TRUE
0.199362,0.062102,FALSE
0.269567,0.564045,TRUE
0.276456,0.256438,FALSE
0.759785,0.853733,TRUE
0.688997,0.050298,FALSE
0.382717,0.464594,TRUE
0.139919,0.093953,FALSE
0.872396,0.821175,TRUE
0.093949,0.067809,FALSE
0.61778,0.840031,TRUE
0.015313,0.013359,FALSE
0.380438,0.445172,TRUE
0.271419,0.043983,FALSE
0.1295,0.626241,TRUE
0.164737,0.025641,FALSE
0.616964,0.963466,TRUE
0.326463,0.132927,FALSE
0.414732,0.887586,TRUE
0.858137,0.181654,FALSE
0.162496,0.309117,TRUE
0.449229,0.262863,FALSE
0.395907,0.842849,TRUE
0.3612,0.353145,FALSE
0.760355,0.730419,TRUE
0.222397,0.152794,FALSE
0.375534,0.922467,TRUE
0.79741,0.197604,FALSE
0.674764,0.888543,TRUE
0.644154,0.265583,FALSE
0.217511,0.280469,TRUE
0.878946,0.109633,FALSE
0.808189,0.744737,TRUE
0.846364,0.443171,FALSE
0.424168,0.71149,TRUE
0.472704,0.112971,FALSE
0.52973,0.848031,TRUE
0.112103,0.053296,FALSE
0.097549,0.226923,TRUE
0.320342,0.118419,FALSE
0.21953,0.472537,TRUE
0.267281,0.023935,FALSE
0.294088,0.33843,TRUE
0.922489,0.27354,FALSE
0.480574,0.784905,TRUE
0.629466,0.305654,FALSE
0.787632,0.873616,TRUE
0.077891,0.011247,FALSE
0.346573,0.677692,TRUE
0.395402,0.136932,FALSE
0.123429,0.703486,TRUE
0.069513,0.037859,FALSE
0.652839,0.929358,TRUE
0.853611,0.539329,FALSE
0.119769,0.438301,TRUE
0.113074,0.019829,FALSE
0.835778,0.997085,TRUE
0.865781,0.056909,FALSE
0.198256,0.290982,TRUE
0.82305,0.161446,FALSE
0.346257,0.74288,TRUE
0.813224,0.052553,FALSE
0.643936,0.794468,TRUE
0.372267,0.228144,FALSE
0.385511,0.461252,TRUE
0.359338,0.262875,FALSE
0.690962,0.974057,TRUE
0.174642,0.094573,FALSE
0.1547,0.629972,TRUE
0.885536,0.052582,FALSE
0.665617,0.996297,TRUE
0.33988,0.318303,FALSE
0.974058,0.851819,TRUE
0.968681,0.160196,FALSE
0.110396,0.477534,TRUE
0.826556,0.698021,FALSE
0.401816,0.697635,TRUE
0.903046,0.523932,FALSE
0.307231,0.399627,TRUE
0.311878,0.113547,FALSE
0.479943,0.612322,TRUE
0.609188,0.067882,FALSE
0.907554,0.817311,TRUE
0.97757,0.554814,FALSE
0.080801,0.51145,TRUE
0.841204,0.425482,FALSE
0.089521,0.405615,TRUE
0.860891,0.434625,FALSE
0.336922,0.517243,TRUE
0.423434,0.174069,FALSE
0.630449,0.692493,TRUE
0.528192,0.387165,FALSE
0.046247,0.679213,TRUE
0.545477,0.209531,FALSE
0.391351,0.731893,TRUE
0.254442,0.234723,FALSE
0.204788,0.353394,TRUE
0.636634,0.466668,FALSE
0.168299,0.5594,TRUE
0.443832,0.104463,FALSE
0.444717,0.647566,TRUE
0.106483,0.043259,FALSE
0.171866,0.241865,TRUE
0.025869,0.00676,FALSE
0.692345,0.804039,TRUE
0.747508,0.167469,FALSE
0.884434,0.82039,TRUE
0.243364,0.09906,FALSE
0.586138,0.906238,TRUE
0.388121,0.276723,FALSE
0.661269,0.634872,TRUE
0.711865,0.489092,FALSE
0.100157,0.766474,TRUE
0.934412,0.107658,FALSE
0.784123,0.916689,TRUE
0.761953,0.104052,FALSE
0.943933,0.817772,TRUE
0.867787,0.043623,FALSE
0.998524,0.864325,TRUE
0.066368,0.033489,FALSE
0.402491,0.49502,TRUE
0.096084,0.014685,FALSE
0.226731,0.956673,TRUE
0.046138,0.002795,FALSE
0.655728,0.78507,TRUE
0.675264,0.431293,FALSE
0.118054,0.524966,TRUE
0.579353,0.311657,FALSE
0.056079,0.849668,TRUE
0.899611,0.09804,FALSE
0.449781,0.827056,TRUE
0.856936,0.53417,FALSE
0.258667,0.790091,TRUE
0.784504,0.610789,FALSE
0.954874,0.856391,TRUE
0.1137,0.099327,FALSE
0.145896,0.933994,TRUE
0.467553,0.272334,FALSE
0.022336,0.788452,TRUE
0.533517,0.290999,FALSE
0.734917,0.783149,TRUE
0.569846,0.112007,FALSE
0.550742,0.951065,TRUE
0.379034,0.353108,FALSE
0.50489,0.602123,TRUE
0.127786,0.012354,FALSE
0.62721,0.66578,TRUE
0.183054,0.102443,FALSE
0.484576,0.781235,TRUE
0.62206,0.047198,FALSE
0.75752,0.83307,TRUE
0.793282,0.57681,FALSE
0.854825,0.930754,TRUE
0.488783,0.114077,FALSE
0.905823,0.984111,TRUE
0.101216,0.006833,FALSE
0.629443,0.789504,TRUE
0.202531,0.018082,FALSE
0.184656,0.231875,TRUE
0.872504,0.585892,FALSE
0.901353,0.842436,TRUE
0.550261,0.120793,FALSE
0.618421,0.73154,TRUE
0.285423,0.056012,FALSE
0.475271,0.540925,TRUE
0.850706,0.480265,FALSE
0.213246,0.641662,TRUE
0.202709,0.007413,FALSE
0.487812,0.916065,TRUE
0.186507,0.083322,FALSE
0.140393,0.288816,TRUE
0.584235,0.494346,FALSE
0.811493,0.791519,TRUE
0.179006,0.049621,FALSE
0.220094,0.482855,TRUE
0.723029,0.196863,FALSE
0.970768,0.870022,TRUE
0.038774,0.008512,FALSE
0.19753,0.23924,TRUE
0.301166,0.080272,FALSE
0.088142,0.476605,TRUE
0.226847,0.128173,FALSE
0.658598,0.921971,TRUE
0.191981,0.13609,FALSE
0.327386,0.48496,TRUE
0.028479,0.024222,FALSE
0.706328,0.799086,TRUE
0.521773,0.283735,FALSE
0.889877,0.952445,TRUE
0.301167,0.25488,FALSE
0.726555,0.871541,TRUE
0.064583,0.050026,FALSE
0.657336,0.991588,TRUE
0.298386,0.052762,FALSE
0.182943,0.779887,TRUE
0.202686,0.086715,FALSE
0.245845,0.51621,TRUE
0.855715,0.599324,FALSE
0.863425,0.901971,TRUE
0.076473,0.030364,FALSE
0.04896,0.235718,TRUE
0.87354,0.687889,FALSE
0.411405,0.699365,TRUE
0.366063,0.274384,FALSE
0.471785,0.899921,TRUE
0.346634,0.263813,FALSE
0.020291,0.186373,TRUE
0.649354,0.450779,FALSE
0.287557,0.527134,TRUE
0.469358,0.023411,FALSE
0.958148,0.848193,TRUE
0.771024,0.314558,FALSE
0.841417,0.978313,TRUE
0.227537,0.210744,FALSE
0.797178,0.718836,TRUE
0.363427,0.129473,FALSE
0.984597,0.851537,TRUE
0.823943,0.280464,FALSE
0.615821,0.625111,TRUE
0.779863,0.323419,FALSE
0.772572,0.979496,TRUE
0.267228,0.15885,FALSE
0.130587,0.554781,TRUE
0.333249,0.147524,FALSE
0.7583,0.929182,TRUE
0.109265,0.095922,FALSE
0.261642,0.625742,TRUE
0.004705,0.002005,FALSE
0.145016,0.508446,TRUE
0.239502,0.071873,FALSE
0.299463,0.87705,TRUE
0.137781,0.06319,FALSE
0.939411,0.954786,TRUE
0.445226,0.25346,FALSE
0.242141,0.407218,TRUE
0.729173,0.314501,FALSE
0.824372,0.936579,TRUE
0.817684,0.589313,FALSE
0.718809,0.973427,TRUE
0.837141,0.69165,FALSE
0.112228,0.119494,TRUE
0.127702,0.058542,FALSE
0.984195,0.927148,TRUE
0.06308,0.053462,FALSE
0.237395,0.640094,TRUE
0.902131,0.016072,FALSE
0.839578,0.938902,TRUE
0.009813,0.002881,FALSE
0.902888,0.847397,TRUE
0.970414,0.441228,FALSE
0.42226,0.935377,TRUE
0.441272,0.254746,FALSE
0.527308,0.632676,TRUE
0.503919,0.39056,FALSE
0.458559,0.568573,TRUE
0.558188,0.454051,FALSE
0.940232,0.975732,TRUE
0.378992,0.033508,FALSE
0.569936,0.97957,TRUE
0.310251,0.205774,FALSE
0.546702,0.712852,TRUE
0.899155,0.495952,FALSE
0.311055,0.585509,TRUE
0.16861,0.14784,FALSE
0.471632,0.596789,TRUE
0.753621,0.028087,FALSE
0.154333,0.309297,TRUE
0.17239,0.076627,FALSE
0.822087,0.879224,TRUE
0.843082,0.235159,FALSE
0.430207,0.417218,TRUE
0.782503,0.597079,FALSE
0.791139,0.856874,TRUE
0.223893,0.204973,FALSE
0.750343,0.999948,TRUE
0.672942,0.451828,FALSE
0.692396,0.862102,TRUE
0.85634,0.112338,FALSE
0.020655,0.312345,TRUE
0.579615,0.352833,FALSE
0.691016,0.765675,TRUE
0.276829,0.130516,FALSE
0.08484,0.993024,TRUE
0.144008,0.009891,FALSE
0.967912,0.876092,TRUE
0.790448,0.486967,FALSE
0.459354,0.447496,TRUE
0.841534,0.122504,FALSE
0.811812,0.828257,TRUE
0.948367,0.672833,FALSE
0.996552,0.929156,TRUE
0.139801,0.044428,FALSE
0.239596,0.590583,TRUE
0.368636,0.194159,FALSE
0.850257,0.988727,TRUE
0.148857,0.049669,FALSE
0.378099,0.78476,TRUE
0.124347,0.025665,FALSE
0.053064,0.575783,TRUE
0.909169,0.76701,FALSE
